1, 88
2, 283
3, 796
4, 695
5, 177
6, 68
7, 270
8, 214
9, 195
11, 290
12, 225
13, 207
14, 433
15, 469
16, 436
17, 658
18, 415
19, 838
20, 241
21, 748
22, 396
23, 549
24, 308
25, 90
26, 308
27, 219
28, 487
29, 153
30, 52
32, 447
33, 728
34, 296
35, 272
36, 644
37, 306
38, 650
39, 233
40, 804
41, 400
42, 483
43, 247
44, 318
45, 309
46, 66
47, 195
48, 180
49, 175
50, 905
52, 246
53, 222
54, 196
55, 266
56, 940
57, 348
58, 55
59, 943
60, 282
63, 838
65, 822
67, 807
68, 670
69, 524
70, 308
71, 188
72, 755
73, 840
74, 303
75, 331
76, 141
77, 464
78, 109
79, 517
80, 237
81, 895
82, 184
83, 247
84, 215
86, 163
87, 510
89, 240
90, 153
91, 655
92, 257
94, 251
95, 663
96, 493
97, 287
98, 950
99, 447
101, 824
102, 716
103, 590
104, 312
105, 118
106, 877
109, 223
111, 183
112, 187
113, 585
114, 169
115, 587
116, 755
117, 82
118, 259
119, 375
121, 246
122, 402
123, 381
124, 565
125, 76
126, 53
127, 169
128, 135
129, 73
130, 308
131, 187
132, 922
133, 265
136, 554
137, 209
138, 84
139, 651
140, 138
141, 307
142, 89
143, 483
144, 437
145, 190
146, 322
147, 329
148, 129
152, 209
153, 570
154, 214
155, 423
156, 156
157, 594
158, 542
159, 372
160, 94
161, 380
162, 122
163, 45
164, 677
165, 124
166, 230
167, 217
168, 183
169, 137
170, 117
171, 391
172, 113
173, 90
174, 114
175, 225
176, 480
177, 329
178, 126
179, 192
180, 262
181, 346
182, 320
183, 129
184, 177
186, 308
187, 445
188, 523
189, 364
190, 39
191, 51
192, 908
193, 119
194, 289
195, 285
196, 240
197, 353
198, 342
199, 131
200, 286
202, 152
203, 451
204, 258
205, 412
206, 45
207, 177
208, 739
209, 296
210, 137
211, 117
213, 174
214, 553
215, 220
216, 728
217, 297
218, 288
219, 724
220, 543
221, 543
223, 78
224, 159
225, 432
226, 927
227, 213
228, 495
229, 725
230, 79
231, 177
232, 454
235, 41
237, 285
238, 362
240, 715
241, 301
242, 543
243, 54
245, 529
246, 117
247, 266
248, 72
249, 983
250, 65
253, 485
255, 380
256, 435
257, 136
258, 278
259, 262
260, 159
262, 106
263, 301
264, 272
265, 209
266, 426
267, 113
268, 58
269, 725
270, 291
271, 573
273, 143
274, 501
275, 404
276, 347
277, 895
278, 183
279, 859
280, 187
281, 914
282, 613
283, 436
284, 218
286, 194
287, 37
288, 866
290, 163
291, 827
293, 572
294, 165
295, 253
296, 140
297, 290
298, 179
299, 76
300, 497
301, 484
302, 599
304, 897
305, 593
306, 323
307, 654
308, 60
309, 771
310, 83
311, 461
312, 379
314, 621
315, 365
316, 142
317, 568
318, 254
319, 592
320, 275
321, 25
322, 230
323, 618
324, 904
325, 149
326, 69
327, 484
328, 378
329, 576
330, 151
331, 214
332, 190
333, 925
334, 802
335, 53
336, 414
337, 433
339, 89
340, 922
341, 459
343, 384
344, 313
346, 137
347, 86
348, 748
349, 109
350, 24
351, 31
352, 180
353, 156
355, 475
356, 289
357, 345
358, 395
359, 458
360, 55
361, 52
362, 294
363, 392
364, 938
365, 677
367, 79
368, 91
369, 569
370, 478
371, 826
372, 237
373, 636
374, 219
375, 208
376, 916
377, 280
378, 253
379, 553
380, 475
382, 405
383, 743
384, 278
385, 655
386, 374
388, 325
389, 115
391, 432
392, 964
393, 255
395, 112
396, 141
397, 499
398, 659
399, 273
400, 314
401, 841
402, 66
403, 462
404, 90
406, 133
407, 616
408, 760
409, 211
410, 567
411, 677
412, 351
413, 138
414, 294
415, 132
416, 232
418, 146
419, 235
420, 720
422, 136
423, 125
424, 883
425, 446
427, 892
428, 281
429, 884
430, 282
431, 987
432, 560
433, 124
436, 166
437, 48
438, 435
439, 123
440, 352
441, 493
442, 264
443, 69
444, 104
445, 228
448, 437
449, 180
450, 865
451, 788
452, 156
453, 712
454, 259
455, 151
456, 994
457, 276
459, 71
460, 486
461, 496
462, 293
463, 534
465, 409
466, 144
467, 365
468, 716
469, 54
470, 360
471, 585
472, 175
473, 696
474, 114
475, 678
476, 420
477, 250
